Date,Value,f,f5,s2f
4/12/18,17407175,2212.5,1577.5,11034.65927
3/12/18,17404962.5,937.5,1550,11229.00806
2/12/18,17404025,1425,1547.5,11246.54281
1/12/18,17402600,1550,1297.5,13412.40848
30/11/18,17401050,1612.5,1405,12385.08897
29/11/18,17399437.5,962.5,1447.5,12020.33679
28/11/18,17398475,1475,1422.5,12230.91388
27/11/18,17397000,1637.5,1410,12338.29787
26/11/18,17395362.5,1425,1575,11044.6746
25/11/18,17393937.5,1550,1720,10112.75436
24/11/18,17392387.5,1787.5,1570,11077.95382
23/11/18,17390600,2200,1547.5,11237.86753
22/11/18,17388400,887.5,1567.5,11093.07815
21/11/18,17387512.5,1312.5,1542.5,11272.29335
20/11/18,17386200,1650,1392.5,12485.60144
19/11/18,17384550,1662.5,1577.5,11020.31696
18/11/18,17382887.5,1450,1767.5,9834.731259
17/11/18,17381437.5,1812.5,1617.5,10745.86553
16/11/18,17379625,2262.5,1622.5,10711.63328
15/11/18,17377362.5,900,1920,9050.709635
14/11/18,17376462.5,1687.5,1620,10726.21142
13/11/18,17374775,2937.5,1532.5,11337.5367
12/11/18,17371837.5,312.5,1680,10340.37946
11/11/18,17371525,1825,1692.5,10263.8257
10/11/18,17369700,1637.5,1375,12632.50909
9/11/18,17368062.5,1750,1637.5,10606.45038
8/11/18,17366312.5,1350,1782.5,9742.671809
7/11/18,17364962.5,1625,1625,10686.13077
6/11/18,17363337.5,2550,1582.5,10972.09321
5/11/18,17360787.5,850,1940,8948.859536
4/11/18,17359937.5,1537.5,1747.5,9934.155937
3/11/18,17358400,3137.5,1622.5,10698.55162
2/11/18,17355262.5,662.5,2037.5,8517.920245
1/11/18,17354600,1925,1937.5,8957.212903
31/10/18,17352675,2925,1675,10359.80597
30/10/18,17349750,1037.5,2072.5,8371.411339
29/10/18,17348712.5,1825,1847.5,9390.372124
28/10/18,17346887.5,2650,1620,10707.95525
27/10/18,17344237.5,800,2000,8672.11875
26/10/18,17343437.5,1787.5,1672.5,10369.76831
25/10/18,17341650,2937.5,1527.5,11352.96236
24/10/18,17338712.5,187.5,2045,8478.58802
23/10/18,17338525,1925,1742.5,9950.373027
22/10/18,17336600,3387.5,1512.5,11462.21488
21/10/18,17333212.5,275,2170,7987.65553
20/10/18,17332937.5,1787.5,1790,9683.205307
19/10/18,17331150,3475,1457.5,11891.01201
18/10/18,17327675,25,1740,9958.433908
17/10/18,17327650,1725,1800,9626.472222
16/10/18,17325925,1687.5,1377.5,12577.80399
15/10/18,17324237.5,2087.5,1725,10043.03623
14/10/18,17322150,1362.5,1857.5,9325.51817
13/10/18,17320787.5,1762.5,1770,9785.75565
12/10/18,17319025,2387.5,1712.5,10113.29927
11/10/18,17316637.5,1250,1935,8949.166667
10/10/18,17315387.5,1800,1750,9894.507143
9/10/18,17313587.5,2475,1627.5,10638.149
8/10/18,17311112.5,837.5,1965,8809.726463
7/10/18,17310275,1775,1655,10459.38066
6/10/18,17308500,2937.5,1535,11275.89577
5/10/18,17305562.5,250,2047.5,8452.045177
4/10/18,17305312.5,1875,1717.5,10075.87336
3/10/18,17303437.5,3400,1525,11346.51639
2/10/18,17300037.5,125,2157.5,8018.557358
1/10/18,17299912.5,1975,1887.5,9165.516556
30/9/18,17297937.5,3412.5,1592.5,10862.12716
29/9/18,17294525,525,2185,7915.114416
28/9/18,17294000,1925,1877.5,9211.185087
27/9/18,17292075,3087.5,1617.5,10690.61824
26/9/18,17288987.5,437.5,2110,8193.832938
25/9/18,17288550,2112.5,1872.5,9232.870494
24/9/18,17286437.5,2987.5,1642.5,10524.46728
23/9/18,17283450,737.5,2125,8133.388235
22/9/18,17282712.5,1937.5,1877.5,9205.173103
21/9/18,17280775,2850,1670,10347.76946
20/9/18,17277925,875,2067.5,8356.916566
19/9/18,17277050,1950,1827.5,9453.926129
18/9/18,17275100,2725,1605,10763.30218
17/9/18,17272375,737.5,2037.5,8477.239264
16/9/18,17271637.5,1737.5,1720,10041.64971
15/9/18,17269900,3037.5,1545,11177.9288
14/9/18,17266862.5,362.5,2060,8381.972087
13/9/18,17266500,1850,1822.5,9474.074074
12/9/18,17264650,3312.5,1552.5,11120.5475
11/9/18,17261337.5,550,2137.5,8075.479532
10/9/18,17260787.5,1687.5,1892.5,9120.627477
9/9/18,17259100,3287.5,1610,10719.93789
8/9/18,17255812.5,625,2097.5,8226.847437
7/9/18,17255187.5,1900,1867.5,9239.725569
6/9/18,17253287.5,2987.5,1525,11313.63115
5/9/18,17250300,537.5,2077.5,8303.393502
4/9/18,17249762.5,1575,1740,9913.656609
3/9/18,17248187.5,3387.5,1520,11347.49178
2/9/18,17244800,212.5,2092.5,8241.242533
1/9/18,17244587.5,1887.5,1870,9221.704545
31/8/18,17242700,3400,1540,11196.55844
30/8/18,17239300,462.5,2160,7981.157407
29/8/18,17238837.5,1737.5,1965,8772.945293
28/8/18,17237100,3312.5,1717.5,10036.15721
27/8/18,17233787.5,912.5,2117.5,8138.742621
26/8/18,17232875,2162.5,1980,8703.472222
25/8/18,17230712.5,2462.5,1690,10195.68787
24/8/18,17228250,1050,2032.5,8476.383764
23/8/18,17227200,1862.5,1845,9337.235772
22/8/18,17225337.5,2625,1727.5,9971.251809
21/8/18,17222712.5,1225,2007.5,8579.184309
20/8/18,17221487.5,1875,1907.5,9028.302752
19/8/18,17219612.5,2450,1762.5,9769.992908
18/8/18,17217162.5,1362.5,1965,8761.914758
17/8/18,17215800,1900,1940,8874.123711
16/8/18,17213900,2237.5,1790,9616.703911
15/8/18,17211662.5,1750,1932.5,8906.423027
14/8/18,17209912.5,1700,1900,9057.848684
13/8/18,17208212.5,2075,2210,7786.521493
12/8/18,17206137.5,1737.5,1967.5,8745.177891
11/8/18,17204400,3787.5,2000,8602.2
10/8/18,17200612.5,537.5,2210,7783.082579
9/8/18,17200075,1862.5,2010,8557.251244
8/8/18,17198212.5,3125,1580,10884.94462
7/8/18,17195087.5,737.5,2100,8188.136905
6/8/18,17194350,1637.5,1940,8863.06701
5/8/18,17192712.5,3137.5,1730,9937.984104
4/8/18,17189575,1062.5,2057.5,8354.592953
3/8/18,17188512.5,2075,2012.5,8540.875776
2/8/18,17186437.5,2375,1752.5,9806.811698
1/8/18,17184062.5,1412.5,1990,8635.207286
31/7/18,17182650,1837.5,1885,9115.464191
30/7/18,17180812.5,2250,1772.5,9692.983075
29/7/18,17178562.5,1550,1930,8900.809585
28/7/18,17177012.5,1812.5,1952.5,8797.445583
27/7/18,17175200,2200,2215,7754.040632
26/7/18,17173000,1950,2032.5,8449.200492
25/7/18,17171050,3562.5,2085,8235.515588
24/7/18,17167487.5,637.5,2210,7768.093891
23/7/18,17166850,2075,2052.5,8363.873325
22/7/18,17164775,2825,1725,9950.594203
21/7/18,17161950,1162.5,2082.5,8241.032413
20/7/18,17160787.5,1925,2045,8391.58313
19/7/18,17158862.5,2425,1877.5,9139.207723
18/7/18,17156437.5,1887.5,1982.5,8653.940731
17/7/18,17154550,1987.5,1892.5,9064.491413
16/7/18,17152562.5,1687.5,1740,9857.79454
15/7/18,17150875,1475,1842.5,9308.480326
14/7/18,17149400,1662.5,1675,10238.44776
13/7/18,17147737.5,2400,1675,10237.45522
12/7/18,17145337.5,1150,1925,8906.668831
11/7/18,17144187.5,1687.5,1760,9741.015625
10/7/18,17142500,2725,1675,10234.32836
9/7/18,17139775,837.5,1990,8612.952261
8/7/18,17138937.5,1975,1897.5,9032.378129
7/7/18,17136962.5,2725,1695,10110.30236
6/7/18,17134237.5,1225,2047.5,8368.369963
5/7/18,17133012.5,1712.5,1757.5,9748.513514
4/7/18,17131300,2600,1565,10946.51757
3/7/18,17128700,525,1967.5,8705.819568
2/7/18,17128175,1762.5,1697.5,10090.23564
